city,barangay,date,month,precipitation,temp_mean,temp_min,temp_max,heat_index,wind_speed,relative_humidity,zone,evacuation_status,household_members,zone_incident_count,tag_bedridden,tag_pwd,tag_senior_citizen,tag_pregnant,tag_infant,rainy_season,weather_risk,risk_score,risk_label
Cagayan de Oro,Kauswagan,2007-08-22,8,10.25,27.11,24.32,29.04,31.49,2.51,83.8,Zone 5,Evacuated,5,2,1,1,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-02-11,2,3.96,27.55,24.8,29.12,31.4,2.55,78.5,Zone 1,Evacuated,6,0,0,0,0,0,0,0,,19,LOW
Cagayan de Oro,Kauswagan,2020-02-08,2,4.0,26.84,23.82,28.44,31.0,1.97,81.6,Zone 6,Safe,9,2,0,0,0,0,0,0,,72,HIGH
Cagayan de Oro,Kauswagan,2005-03-03,3,6.31,28.64,26.79,30.52,31.07,3.56,64.3,Zone 2,Unaccounted,3,1,0,0,0,0,0,1,Medium,85,HIGH
Cagayan de Oro,Kauswagan,2006-05-17,5,7.81,28.85,25.93,31.7,32.24,2.95,73.9,Zone 2,Unaccounted,9,0,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2003-07-10,7,15.51,27.89,26.18,30.85,32.31,1.66,84.2,Zone 4,Safe,5,1,0,0,0,0,0,1,High,54,MEDIUM
Cagayan de Oro,Kauswagan,2007-05-10,5,10.19,28.92,25.75,32.1,32.93,2.19,80.1,Zone 6,Safe,7,0,0,0,1,1,1,1,Medium,97,HIGH
Cagayan de Oro,Kauswagan,2010-09-16,9,23.6,27.02,23.86,29.82,31.81,2.75,87.9,Zone 3,Evacuated,7,2,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2012-07-24,7,5.34,27.2,24.15,29.0,30.97,4.9,77.7,Zone 1,Safe,3,1,1,0,0,0,0,1,Medium,62,MEDIUM
Cagayan de Oro,Kauswagan,2016-10-05,10,20.88,29.57,26.45,31.52,34.18,1.88,86.1,Zone 3,Safe,1,1,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2022-05-06,5,7.91,29.26,27.25,31.3,33.14,4.03,78.8,Zone 6,Unaccounted,5,1,1,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-08-28,8,12.58,27.18,24.79,30.74,32.23,3.9,90.5,Zone 5,Safe,10,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-12-17,12,9.94,26.87,24.07,29.65,30.61,1.81,77.4,Zone 5,Safe,9,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-07-14,7,6.39,28.81,27.27,32.03,32.94,4.13,81.3,Zone 3,Safe,1,1,0,0,0,0,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2008-04-24,4,3.08,29.88,27.3,31.86,33.85,0.0,79.7,Zone 5,Safe,2,0,0,0,1,0,0,0,,92,HIGH
Cagayan de Oro,Kauswagan,2010-03-09,3,7.4,28.57,25.3,32.32,32.28,3.54,77.1,Zone 5,Safe,1,3,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-07-27,7,8.59,27.92,26.08,31.37,32.55,0.98,86.3,Zone 3,Evacuated,1,1,0,0,0,0,0,1,Medium,84,HIGH
Cagayan de Oro,Kauswagan,2008-12-14,12,17.33,27.2,24.05,30.59,31.92,1.08,87.2,Zone 1,Unaccounted,4,0,0,1,0,0,0,1,High,81,HIGH
Cagayan de Oro,Kauswagan,2015-09-20,9,9.73,27.8,24.95,31.51,32.6,1.55,88.0,Zone 5,Safe,8,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-06-21,6,11.14,28.78,25.51,32.69,33.79,3.4,90.1,Zone 2,Unaccounted,7,1,0,0,0,0,0,1,Medium,92,HIGH
Cagayan de Oro,Kauswagan,2020-04-14,4,13.32,28.79,26.68,32.23,32.14,3.3,73.5,Zone 5,Safe,2,0,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-04-08,4,4.81,27.42,25.62,30.6,30.81,1.97,73.9,Zone 3,Unaccounted,4,0,0,0,0,0,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2005-12-20,12,5.8,28.21,25.65,30.52,31.72,2.92,75.1,Zone 5,Unaccounted,1,0,0,0,0,1,1,1,,100,HIGH
Cagayan de Oro,Kauswagan,2004-02-21,2,6.06,27.36,25.02,30.43,30.98,3.36,76.2,Zone 5,Safe,10,0,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-09-04,9,10.36,27.96,25.97,29.65,32.75,2.1,87.9,Zone 1,Safe,10,1,0,0,0,0,0,1,Medium,58,MEDIUM
Cagayan de Oro,Kauswagan,2006-08-17,8,7.83,27.59,25.39,30.57,31.59,2.03,80.0,Zone 5,Safe,9,2,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-06-22,6,9.63,28.49,26.63,31.68,33.08,3.03,85.9,Zone 5,Unaccounted,3,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-12-27,12,10.73,27.17,24.6,30.58,30.79,3.33,76.2,Zone 3,Evacuated,6,0,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2009-06-15,6,8.14,29.18,27.06,31.95,32.61,1.26,74.3,Zone 5,Safe,3,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-05-22,5,7.76,30.4,27.64,31.92,34.08,2.25,76.8,Zone 2,Safe,5,2,0,0,0,0,1,1,Medium,83,HIGH
Cagayan de Oro,Kauswagan,2011-01-15,1,13.12,26.48,23.73,28.34,29.89,1.11,74.1,Zone 3,Evacuated,7,0,1,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-10-13,10,12.23,27.62,26.08,29.13,32.46,1.17,88.4,Zone 5,Evacuated,8,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-09-12,9,7.86,25.41,22.21,27.62,29.36,1.16,79.5,Zone 5,Safe,9,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-05-04,5,5.57,29.33,26.91,31.55,33.73,3.91,84.0,Zone 1,Safe,6,0,0,0,0,0,1,1,Medium,56,MEDIUM
Cagayan de Oro,Kauswagan,2015-09-04,9,14.6,26.2,24.11,29.16,30.72,2.86,85.2,Zone 5,Safe,5,1,0,1,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-01-11,1,6.02,26.22,24.48,29.94,29.62,5.24,74.0,Zone 3,Safe,7,0,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2012-07-13,7,8.49,26.34,23.73,30.09,31.11,0.15,87.7,Zone 3,Safe,9,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-06-17,6,18.84,28.5,25.46,30.0,33.14,2.42,86.4,Zone 1,Unaccounted,10,1,1,0,1,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2020-08-10,8,9.66,27.75,25.15,30.8,32.06,3.86,83.1,Zone 3,Evacuated,5,3,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-09-12,9,13.86,27.62,24.15,29.71,32.67,3.38,90.5,Zone 6,Safe,8,2,1,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-01-22,1,4.92,28.26,25.32,31.66,32.07,1.57,78.1,Zone 1,Safe,10,2,0,1,1,0,0,0,,67,MEDIUM
Cagayan de Oro,Kauswagan,2015-01-12,1,8.8,27.25,25.16,30.14,31.21,1.06,79.6,Zone 2,Evacuated,4,2,0,1,1,1,0,1,Medium,85,HIGH
Cagayan de Oro,Kauswagan,2019-10-02,10,10.92,28.27,25.25,32.05,32.81,2.87,85.4,Zone 1,Unaccounted,2,1,0,0,0,0,0,1,Medium,66,MEDIUM
Cagayan de Oro,Kauswagan,2004-11-26,11,7.75,29.19,27.63,32.27,33.58,0.89,83.9,Zone 3,Safe,6,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-04-09,4,3.91,29.81,27.7,33.73,32.7,4.21,68.9,Zone 6,Safe,10,3,0,0,0,0,0,0,Medium,85,HIGH
Cagayan de Oro,Kauswagan,2013-05-22,5,8.22,29.67,26.26,32.57,33.11,0.0,74.4,Zone 2,Unaccounted,6,0,1,1,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-02-11,2,5.15,27.68,24.96,30.27,31.27,4.61,75.9,Zone 2,Safe,6,3,0,1,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-02-20,2,3.34,25.72,23.56,27.76,29.47,3.93,77.5,Zone 2,Evacuated,5,0,0,0,0,0,0,0,Medium,41,MEDIUM
Cagayan de Oro,Kauswagan,2018-08-10,8,12.53,29.07,25.77,31.33,33.22,2.54,81.5,Zone 5,Safe,6,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-07-11,7,14.22,27.46,25.77,31.02,31.75,3.14,82.9,Zone 5,Safe,4,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-02-05,2,4.56,28.91,26.74,31.28,32.53,2.39,76.2,Zone 5,Safe,10,0,0,0,0,1,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2008-03-22,3,8.77,29.2,25.81,33.03,32.68,4.17,74.8,Zone 3,Safe,8,0,0,1,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-08-06,8,7.64,27.18,24.14,30.02,31.7,3.58,85.2,Zone 2,Safe,4,2,0,0,1,0,0,1,Medium,82,HIGH
Cagayan de Oro,Kauswagan,2008-09-11,9,11.9,26.72,24.86,29.89,31.26,0.6,85.4,Zone 3,Safe,6,1,1,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-02-17,2,5.36,27.39,24.91,30.43,31.49,2.73,81.0,Zone 2,Safe,1,0,0,0,0,0,0,1,,50,MEDIUM
Cagayan de Oro,Kauswagan,2014-11-02,11,5.88,29.52,27.4,31.25,34.26,3.22,87.4,Zone 5,Safe,5,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-06-21,6,14.05,28.14,25.93,29.99,31.95,2.65,78.1,Zone 3,Safe,9,2,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-08-04,8,7.3,27.41,24.75,30.67,31.94,2.24,85.3,Zone 5,Unaccounted,8,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-10-07,10,10.01,27.76,25.59,30.48,31.88,2.03,81.2,Zone 6,Safe,4,1,0,0,0,1,0,1,Medium,82,HIGH
Cagayan de Oro,Kauswagan,2005-02-28,2,7.33,26.62,23.74,28.72,30.36,3.02,77.4,Zone 5,Evacuated,10,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-01-17,1,5.76,26.68,24.17,30.4,30.93,3.89,82.5,Zone 4,Unaccounted,9,0,0,0,0,1,1,1,Medium,78,HIGH
Cagayan de Oro,Kauswagan,2012-04-01,4,4.38,29.54,26.39,32.13,33.19,2.08,76.5,Zone 3,Safe,2,0,0,0,0,0,0,0,,80,HIGH
Cagayan de Oro,Kauswagan,2016-12-10,12,5.67,25.93,23.78,29.08,30.19,3.02,82.6,Zone 5,Unaccounted,4,0,1,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-02-17,2,6.65,26.22,22.99,28.61,29.85,1.37,76.3,Zone 3,Evacuated,4,0,1,0,0,1,0,1,,96,HIGH
Cagayan de Oro,Kauswagan,2017-12-16,12,15.72,28.66,25.68,32.49,32.78,2.0,81.2,Zone 2,Safe,7,0,0,0,0,0,0,1,High,76,HIGH
Cagayan de Oro,Kauswagan,2009-05-08,5,9.64,30.49,27.36,32.33,34.45,2.31,79.6,Zone 3,Evacuated,5,2,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-05-11,5,4.88,29.61,26.89,32.55,33.51,1.63,79.0,Zone 3,Evacuated,1,0,0,0,0,0,1,0,,70,HIGH
Cagayan de Oro,Kauswagan,2010-06-16,6,10.11,27.34,24.69,30.17,30.95,1.4,76.1,Zone 2,Safe,6,1,0,0,0,0,1,1,Medium,79,HIGH
Cagayan de Oro,Kauswagan,2019-10-14,10,10.62,26.75,24.67,28.97,31.22,4.08,84.7,Zone 1,Evacuated,7,1,0,0,1,1,1,1,Medium,65,MEDIUM
Cagayan de Oro,Kauswagan,2017-11-20,11,9.54,27.15,24.48,29.75,31.05,3.24,79.0,Zone 5,Safe,6,3,0,0,1,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-09-05,9,14.48,28.15,25.17,31.76,32.97,2.7,88.2,Zone 3,Safe,3,1,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-12-18,12,11.13,27.92,25.1,31.08,31.9,1.98,79.8,Zone 6,Evacuated,2,2,0,0,0,0,0,1,Medium,62,MEDIUM
Cagayan de Oro,Kauswagan,2022-09-07,9,8.71,28.97,25.66,31.6,33.38,1.96,84.1,Zone 4,Safe,1,3,0,0,1,0,1,1,Medium,66,MEDIUM
Cagayan de Oro,Kauswagan,2006-05-11,5,11.1,30.38,27.3,33.87,33.22,2.45,68.4,Zone 2,Safe,8,1,0,0,0,0,0,1,Medium,75,HIGH
Cagayan de Oro,Kauswagan,2006-07-17,7,6.86,26.53,24.86,29.85,30.97,1.86,84.4,Zone 4,Evacuated,4,1,0,0,0,0,0,1,,22,LOW
Cagayan de Oro,Kauswagan,2020-07-28,7,6.75,28.83,27.1,30.53,32.98,4.31,81.5,Zone 1,Safe,8,3,0,0,0,0,0,1,Medium,70,HIGH
Cagayan de Oro,Kauswagan,2003-06-19,6,11.15,27.98,24.7,29.54,31.89,4.32,79.1,Zone 2,Evacuated,10,2,0,0,0,0,0,1,Medium,66,MEDIUM
Cagayan de Oro,Kauswagan,2017-02-15,2,8.19,25.61,22.96,28.04,28.78,1.6,71.7,Zone 5,Safe,7,3,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-06-03,6,6.13,27.36,24.37,30.21,31.74,2.78,83.8,Zone 5,Safe,8,3,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2009-11-11,11,9.03,28.58,26.83,31.07,32.86,1.85,82.8,Zone 5,Evacuated,2,1,0,0,0,0,0,1,Medium,90,HIGH
Cagayan de Oro,Kauswagan,2003-10-03,10,9.0,27.33,25.33,30.97,31.92,3.66,85.9,Zone 3,Safe,10,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-11-28,11,7.32,26.17,23.97,28.28,30.66,1.15,84.9,Zone 5,Safe,10,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-02-28,2,5.5,26.42,23.49,28.03,30.05,2.18,76.3,Zone 6,Safe,3,0,0,1,0,0,0,1,,70,HIGH
Cagayan de Oro,Kauswagan,2013-07-03,7,19.55,27.99,24.62,31.48,32.27,2.61,82.8,Zone 6,Safe,4,1,0,0,0,0,0,1,High,82,HIGH
Cagayan de Oro,Kauswagan,2009-08-03,8,6.69,28.26,25.38,31.03,33.41,1.06,91.5,Zone 3,Safe,10,1,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2003-10-02,10,6.74,26.48,23.73,29.34,30.32,2.27,78.4,Zone 5,Unaccounted,7,1,0,0,1,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2010-08-22,8,7.45,26.63,24.96,28.97,31.12,1.23,84.9,Zone 3,Safe,7,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-03-12,3,3.86,26.81,23.73,28.6,30.14,2.16,73.3,Zone 1,Safe,4,0,1,0,0,0,0,0,,42,MEDIUM
Cagayan de Oro,Kauswagan,2019-11-05,11,8.47,28.75,25.43,31.43,33.52,3.68,87.7,Zone 6,Safe,1,3,0,0,0,1,0,1,Medium,89,HIGH
Cagayan de Oro,Kauswagan,2016-11-13,11,7.01,27.91,26.4,31.7,31.89,2.67,79.8,Zone 3,Safe,9,1,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-12-22,12,4.64,27.62,25.97,31.35,31.79,2.14,81.7,Zone 3,Evacuated,8,3,0,0,0,0,0,0,,93,HIGH
Cagayan de Oro,Kauswagan,2020-04-11,4,4.86,28.55,25.31,31.64,32.21,2.68,76.6,Zone 4,Safe,5,0,0,0,0,0,0,0,,25,LOW
Cagayan de Oro,Kauswagan,2009-02-02,2,12.49,28.24,25.4,31.11,31.86,3.07,76.2,Zone 3,Safe,4,0,0,0,0,0,0,1,Medium,98,HIGH
Cagayan de Oro,Kauswagan,2016-07-07,7,8.93,28.31,26.54,31.95,32.49,3.01,81.8,Zone 3,Unaccounted,5,2,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-02-17,2,3.43,27.86,25.9,30.15,31.48,2.84,76.2,Zone 3,Safe,1,0,1,0,0,0,0,0,,90,HIGH
Cagayan de Oro,Kauswagan,2015-07-16,7,12.49,27.77,25.75,31.16,31.83,2.49,80.6,Zone 6,Unaccounted,10,2,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-10-06,10,10.18,26.22,23.71,29.63,30.11,1.1,78.9,Zone 1,Safe,10,1,0,0,1,0,1,1,Medium,73,HIGH
Cagayan de Oro,Kauswagan,2010-02-28,2,4.69,29.06,25.9,32.48,31.96,2.54,69.0,Zone 2,Safe,8,0,0,0,0,0,0,0,,54,MEDIUM
Cagayan de Oro,Kauswagan,2009-08-09,8,12.3,26.79,25.25,30.71,31.36,0.0,85.7,Zone 6,Unaccounted,9,3,0,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-12-25,12,6.49,27.3,25.39,31.17,30.76,3.25,74.6,Zone 3,Safe,9,2,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-09-16,9,11.01,26.99,24.19,29.39,31.18,1.45,81.9,Zone 2,Safe,4,1,0,0,0,0,0,1,Medium,68,MEDIUM
Cagayan de Oro,Kauswagan,2003-08-15,8,7.8,27.26,24.1,29.0,32.06,3.31,88.0,Zone 2,Evacuated,10,1,0,1,1,0,1,1,Medium,85,HIGH
Cagayan de Oro,Kauswagan,2016-11-28,11,10.4,27.13,23.69,29.1,31.93,2.85,88.0,Zone 5,Safe,3,1,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-02-21,2,10.16,27.47,24.25,29.55,31.01,3.53,75.4,Zone 3,Safe,1,1,0,0,0,0,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2003-08-05,8,8.36,27.34,25.3,29.54,31.81,2.07,84.7,Zone 1,Safe,8,2,1,0,1,0,0,1,Medium,84,HIGH
Cagayan de Oro,Kauswagan,2008-10-07,10,7.95,26.93,24.89,30.92,31.26,3.72,83.3,Zone 3,Safe,9,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-08-23,8,9.74,27.09,24.97,30.98,30.97,2.83,78.8,Zone 5,Unaccounted,3,2,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-01-19,1,5.89,26.58,24.13,29.94,30.03,1.96,74.5,Zone 5,Unaccounted,10,0,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2018-06-03,6,14.01,27.53,24.35,31.01,31.76,1.68,82.3,Zone 5,Safe,1,1,0,1,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-07-04,7,10.62,26.83,24.26,29.88,31.5,0.0,86.7,Zone 3,Safe,5,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-12-13,12,7.25,27.58,25.98,29.11,32.44,2.63,88.6,Zone 6,Safe,8,1,0,0,0,0,0,1,Medium,81,HIGH
Cagayan de Oro,Kauswagan,2004-03-25,3,5.01,28.41,26.85,30.75,32.09,1.33,76.8,Zone 6,Evacuated,7,2,0,0,0,0,0,1,,64,MEDIUM
Cagayan de Oro,Kauswagan,2021-03-03,3,10.58,29.85,27.63,32.37,33.8,1.49,79.5,Zone 4,Safe,1,0,0,0,0,0,0,1,Medium,33,LOW
Cagayan de Oro,Kauswagan,2003-10-11,10,10.34,27.42,25.8,30.16,32.09,2.63,86.7,Zone 1,Safe,10,3,0,0,0,0,0,1,Medium,70,HIGH
Cagayan de Oro,Kauswagan,2022-08-07,8,11.02,28.29,25.87,30.26,32.73,0.68,84.4,Zone 1,Evacuated,8,1,0,0,0,0,0,1,Medium,43,MEDIUM
Cagayan de Oro,Kauswagan,2015-04-18,4,4.54,28.7,26.07,32.06,31.58,0.57,68.8,Zone 6,Safe,2,1,0,0,0,0,0,0,,56,MEDIUM
Cagayan de Oro,Kauswagan,2003-03-04,3,4.49,28.12,25.01,30.25,31.62,3.11,75.0,Zone 5,Unaccounted,5,1,1,0,0,1,0,0,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-10-06,10,8.79,27.3,24.18,31.21,32.46,2.56,91.6,Zone 5,Safe,1,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2007-07-02,7,7.96,28.64,25.49,32.04,33.21,2.11,85.7,Zone 3,Safe,3,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-11-13,11,8.5,28.3,26.51,30.25,32.74,4.04,84.4,Zone 3,Unaccounted,5,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-12-22,12,5.19,28.05,25.38,30.31,32.41,2.76,83.6,Zone 2,Unaccounted,8,2,0,0,0,0,0,1,,92,HIGH
Cagayan de Oro,Kauswagan,2008-01-07,1,7.48,27.83,25.49,30.89,32.55,3.06,87.2,Zone 5,Safe,4,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-02-21,2,8.62,28.5,25.79,30.75,32.18,2.27,76.8,Zone 2,Safe,3,0,0,0,0,0,0,1,Medium,61,MEDIUM
Cagayan de Oro,Kauswagan,2021-12-12,12,5.45,27.25,24.67,29.03,31.16,2.76,79.1,Zone 2,Safe,2,0,0,0,1,0,0,1,,60,MEDIUM
Cagayan de Oro,Kauswagan,2005-09-19,9,8.0,27.25,25.41,29.82,31.95,2.59,87.0,Zone 6,Unaccounted,5,2,0,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-08-18,8,13.21,26.99,23.91,30.76,31.53,1.6,85.4,Zone 3,Safe,7,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-01-01,1,5.29,28.15,25.6,30.43,32.09,3.56,79.4,Zone 6,Safe,9,1,0,0,0,0,0,1,Medium,81,HIGH
Cagayan de Oro,Kauswagan,2005-11-18,11,9.14,28.26,24.81,30.03,32.93,2.18,86.7,Zone 6,Safe,5,2,1,0,0,0,0,1,Medium,94,HIGH
Cagayan de Oro,Kauswagan,2004-07-10,7,8.64,25.91,24.31,28.84,30.47,3.65,85.6,Zone 1,Evacuated,9,3,0,1,0,1,0,1,Medium,73,HIGH
Cagayan de Oro,Kauswagan,2007-10-24,10,9.11,25.88,22.71,29.34,30.15,1.16,82.7,Zone 3,Unaccounted,5,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-08-02,8,7.46,26.8,24.98,28.86,31.55,1.89,87.5,Zone 5,Unaccounted,7,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-03-23,3,4.44,26.21,24.37,30.2,30.11,2.59,79.0,Zone 3,Safe,8,1,1,0,0,0,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2003-06-11,6,15.58,28.19,24.93,31.59,31.34,1.43,71.5,Zone 5,Safe,1,1,0,1,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2015-05-24,5,13.06,28.41,26.0,31.39,32.02,2.48,76.1,Zone 6,Evacuated,1,0,0,0,0,0,1,1,Medium,55,MEDIUM
Cagayan de Oro,Kauswagan,2011-02-04,2,5.94,27.3,25.56,30.8,30.6,4.13,73.0,Zone 6,Safe,2,0,0,1,0,0,1,1,Medium,82,HIGH
Cagayan de Oro,Kauswagan,2018-03-22,3,16.65,29.5,27.6,32.14,33.28,0.49,77.8,Zone 3,Unaccounted,9,3,0,0,0,1,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2022-12-23,12,6.22,27.22,25.63,28.74,31.4,0.83,81.8,Zone 5,Evacuated,6,0,1,1,0,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2010-05-13,5,6.0,27.71,26.13,29.27,31.27,4.01,75.6,Zone 6,Safe,10,0,0,1,0,0,0,1,Medium,85,HIGH
Cagayan de Oro,Kauswagan,2006-07-04,7,8.5,27.92,24.97,30.03,32.7,2.99,87.8,Zone 6,Safe,2,1,0,0,0,0,0,1,Medium,71,HIGH
Cagayan de Oro,Kauswagan,2022-02-22,2,22.14,26.17,23.56,28.59,30.73,0.52,85.6,Zone 2,Safe,9,0,0,0,1,0,0,1,High,85,HIGH
Cagayan de Oro,Kauswagan,2009-03-01,3,9.21,28.8,26.03,32.31,32.02,1.98,72.2,Zone 5,Evacuated,2,0,0,0,0,0,0,1,Medium,84,HIGH
Cagayan de Oro,Kauswagan,2016-04-09,4,4.19,29.31,26.99,31.93,32.93,4.89,76.2,Zone 1,Safe,10,1,0,0,0,0,0,0,Medium,50,MEDIUM
Cagayan de Oro,Kauswagan,2011-10-23,10,16.98,27.76,24.53,30.34,32.22,1.86,84.6,Zone 5,Safe,1,1,0,0,1,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2003-11-24,11,10.29,28.18,25.06,31.45,32.88,1.15,87.0,Zone 3,Safe,2,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-03-21,3,13.8,27.34,24.81,30.33,30.11,1.59,67.7,Zone 5,Evacuated,1,0,1,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-09-12,9,8.59,27.65,24.38,30.39,31.59,1.16,79.4,Zone 4,Evacuated,3,1,0,1,1,0,0,1,Medium,46,MEDIUM
Cagayan de Oro,Kauswagan,2008-07-10,7,7.01,28.05,24.65,30.11,32.84,1.3,87.9,Zone 4,Unaccounted,1,1,0,0,0,0,0,1,Medium,57,MEDIUM
Cagayan de Oro,Kauswagan,2020-10-04,10,7.36,28.09,24.69,30.97,32.49,4.59,84.0,Zone 5,Safe,9,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-02-21,2,5.08,26.38,23.31,30.32,29.25,1.15,68.7,Zone 5,Safe,1,0,1,0,0,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2017-01-02,1,7.59,26.91,24.21,28.96,30.37,2.28,74.6,Zone 3,Safe,7,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-09-08,9,7.48,28.77,26.98,30.49,32.78,2.97,80.1,Zone 5,Safe,3,1,1,0,0,1,1,1,Medium,100,HIGH
